Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Driver_Cancellation_Reason,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating,Payment_Method,Driver_ID
29/01/2024,6:42:24 pm,"""CNR1617944""",Cancelled by Driver,"""CID6098062""",Go Sedan,Raj Nagar Extension,Paschim Vihar,10.6,,,null,1,Customer related issue,,null,,,,,null,D003
12/03/2024,5:20:08 pm,"""CNR1040980""",Completed,"""CID5571818""",Auto,Narsinghpur,Sikanderpur,13.3,19.5,,null,,null,,null,196,42.26,4,4.4,UPI,D084
03/09/2024,12:03:41 pm,"""CNR9355722""",Cancelled by Driver,"""CID7457062""",Go Sedan,Shastri Park,Seelampur,4.5,,,null,1,The customer was coughing/sick,,null,,,,,null,D036
11/08/2024,4:32:16 am,"""CNR9745285""",Completed,"""CID9345233""",Auto,South Extension,Tughlakabad,14.8,28.9,,null,,null,,null,655,28.14,4.5,4.1,UPI,D085
18/01/2024,10:42:13 pm,"""CNR2190713""",Incomplete,"""CID4844037""",Go Mini,Barakhamba Road,Rohini West,7.9,21.1,,null,,null,1,Customer Demand,789,12.12,,,Cash,D082
16/05/2024,9:57:40 am,"""CNR8421118""",Completed,"""CID4903185""",Go Sedan,IMT Manesar,Arjangarh,7.9,27.9,,null,,null,,null,408,48.57,4.4,4.4,UPI,D035
26/06/2024,9:07:03 am,"""CNR8515605""",Completed,"""CID2540657""",Go Sedan,Vatika Chowk,RK Puram,12.6,41.5,,null,,null,,null,397,30.58,3.8,4.6,UPI,D027
30/03/2024,12:51:55 am,"""CNR5333516""",Completed,"""CID5665850""",Auto,Nirman Vihar,Rajouri Garden,14.3,37.6,,null,,null,,null,1079,18.74,4.7,4,UPI,D087
14/09/2024,7:07:42 am,"""CNR8297132""",Cancelled by Driver,"""CID9988553""",Go Mini,Vishwavidyalaya,Kherki Daula Toll,4.9,,,null,1,More than permitted people in there,,null,,,,,null,D084
09/05/2024,7:46:09 pm,"""CNR9164552""",Completed,"""CID8275193""",Go Sedan,IGNOU Road,South Extension,10.7,26.5,,null,,null,,null,247,42.88,4.3,4.3,Cash,D036
21/12/2024,10:14:15 am,"""CNR8485090""",Completed,"""CID5216991""",eBike,Pulbangash,Chanakyapuri,3,44.7,,null,,null,,null,150,12.82,3.3,4.6,UPI,D107
06/08/2024,6:23:51 am,"""CNR3607314""",Completed,"""CID8023764""",Go Sedan,Mandi House,Netaji Subhash Place,14.9,27.2,,null,,null,,null,532,18.48,3.7,4.1,UPI,D006
14/11/2024,11:32:54 am,"""CNR9459818""",No Driver Found,"""CID6307222""",Go Sedan,Hauz Khas,Shahdara,,,,null,,null,,null,,,,,null,D001
16/04/2024,8:18:56 pm,"""CNR6353083""",Completed,"""CID2779684""",Go Sedan,Delhi Gate,Greater Kailash,5.3,20.2,,null,,null,,null,79,9.14,4.3,4.9,Credit Card,D026
18/03/2024,11:04:36 pm,"""CNR4394990""",Completed,"""CID2820306""",Auto,Udyog Vihar,Tughlakabad,6.7,29.4,,null,,null,,null,693,3.81,4.3,4.6,UPI,D072
21/11/2024,1:40:36 pm,"""CNR6830353""",Completed,"""CID9470650""",Go Mini,Karkarduma,Connaught Place,6.2,22.7,,null,,null,,null,116,26.65,4.3,5,UPI,D069
04/01/2024,9:34:44 pm,"""CNR7853278""",Completed,"""CID5735140""",Premier Sedan,Adarsh Nagar,Chhatarpur,9,42.6,,null,,null,,null,822,43.07,4.6,4.6,Cash,D038
27/06/2024,11:15:59 am,"""CNR7582563""",Incomplete,"""CID3253580""",Bike,Manesar,Aya Nagar,5.7,26.3,,null,,null,1,Other Issue,859,10.75,,,Uber Wallet,D103
11/05/2024,7:53:38 pm,"""CNR3011900""",No Driver Found,"""CID3543348""",Auto,Mundka,Indirapuram,,,,null,,null,,null,,,,,null,D066
01/04/2024,5:59:11 pm,"""CNR7757647""",Cancelled by Driver,"""CID2322190""",Auto,Vaishali,Palam Vihar,9.8,,,null,1,More than permitted people in there,,null,,,,,null,D093
19/03/2024,10:51:06 am,"""CNR2454128""",Cancelled by Driver,"""CID7437817""",Auto,Gwal Pahari,Pragati Maidan,7.9,,,null,1,Customer related issue,,null,,,,,null,D084
28/02/2024,5:33:05 pm,"""CNR2835469""",Cancelled by Driver,"""CID5414240""",Premier Sedan,INA Market,Anand Vihar ISBT,11.7,,,null,1,Customer related issue,,null,,,,,null,D013
16/09/2024,7:18:34 am,"""CNR4660448""",Completed,"""CID4787728""",Go Mini,Old Gurgaon,Shahdara,7.6,21.5,,null,,null,,null,1149,19.57,4.4,4.3,Cash,D088
16/05/2024,12:32:45 pm,"""CNR2181948""",Completed,"""CID8304340""",Auto,IGI Airport,Udyog Bhawan,5.8,23,,null,,null,,null,213,42.06,4.7,4.6,UPI,D088
12/08/2024,6:32:11 pm,"""CNR3242595""",Completed,"""CID3390496""",Auto,Hauz Khas,India Gate,2.9,28.8,,null,,null,,null,135,31.41,4.2,3.8,UPI,D081
13/11/2024,12:56:28 pm,"""CNR5225897""",Completed,"""CID2289109""",eBike,GTB Nagar,Ramesh Nagar,6.7,36.9,,null,,null,,null,606,23.03,4.9,4.6,Cash,D103
09/11/2024,6:20:06 pm,"""CNR8485525""",Completed,"""CID3386400""",Go Mini,Panipat,Seelampur,10.8,21.5,,null,,null,,null,1167,19.91,4.2,5,Cash,D076
27/05/2024,1:53:17 am,"""CNR6591899""",Completed,"""CID7709961""",Premier Sedan,Kirti Nagar,Botanical Garden,8.7,19.8,,null,,null,,null,341,34.89,4.6,4.9,Uber Wallet,D022
11/11/2024,5:30:52 pm,"""CNR1918185""",Completed,"""CID3329113""",Bike,IMT Manesar,Subhash Nagar,8.1,20.2,,null,,null,,null,693,49.23,4.5,4.7,Credit Card,D110
26/01/2024,7:33:52 am,"""CNR6083000""",Completed,"""CID6880325""",eBike,Mansarovar Park,Malviya Nagar,12.1,15.2,,null,,null,,null,327,3.18,4.3,4.6,UPI,D115
31/08/2024,4:42:51 pm,"""CNR4409680""",Completed,"""CID7806785""",Auto,Udyog Bhawan,Chandni Chowk,12.2,25,,null,,null,,null,268,12.76,4.3,4.5,UPI,D087
09/11/2024,1:59:49 pm,"""CNR8888446""",Completed,"""CID4564685""",Go Mini,Keshav Puram,Uttam Nagar,13.9,31.8,,null,,null,,null,187,20.3,4.3,4.2,Cash,D085
29/08/2024,4:42:54 pm,"""CNR8702299""",Incomplete,"""CID3726780""",Auto,Lajpat Nagar,Pitampura,4.8,28,,null,,null,1,Other Issue,112,4.6,,,UPI,D067
16/10/2024,4:18:19 pm,"""CNR1347218""",Completed,"""CID2714982""",Go Mini,Indirapuram,Satguru Ram Singh Marg,2.3,15.3,,null,,null,,null,536,23.28,3.3,5,Credit Card,D074
22/09/2024,5:48:08 pm,"""CNR8751630""",Cancelled by Driver,"""CID6701309""",Bike,Noida Sector 18,Green Park,10,,,null,1,More than permitted people in there,,null,,,,,null,D101
21/08/2024,6:34:11 pm,"""CNR3359078""",Completed,"""CID9059706""",Go Mini,New Delhi Railway Station,Gurgaon Sector 56,2.2,16.5,,null,,null,,null,820,36.23,3.7,4.6,Cash,D079
14/08/2024,10:31:23 am,"""CNR9492527""",Completed,"""CID9116359""",Go Mini,Central Secretariat,Cyber Hub,10.3,16.9,,null,,null,,null,191,24.2,4.6,4.7,Credit Card,D082
23/08/2024,2:25:42 pm,"""CNR4639859""",Completed,"""CID4052856""",Bike,Saket A Block,Adarsh Nagar,13,16.2,,null,,null,,null,329,8.28,4.5,5,Debit Card,D103
30/06/2024,8:54:05 pm,"""CNR9095375""",Completed,"""CID3382507""",eBike,Badarpur,Jama Masjid,8.9,30.1,,null,,null,,null,456,29.75,3.7,4.2,UPI,D099
19/10/2024,11:18:50 am,"""CNR4374938""",Completed,"""CID6260372""",Go Sedan,Gurgaon Sector 56,Sohna Road,6.1,25.5,,null,,null,,null,137,43.55,4.3,4.9,UPI,D028
04/08/2024,5:59:09 pm,"""CNR9848189""",Cancelled by Customer,"""CID4174741""",Premier Sedan,Jhilmil,Badarpur,5.8,,1,Driver is not moving towards pickup location,,null,,null,,,,,null,D038
02/08/2024,6:19:05 pm,"""CNR8659466""",Completed,"""CID9420538""",Go Mini,Palam Vihar,Karol Bagh,12.3,27.2,,null,,null,,null,959,9.54,3.7,3.3,UPI,D084
23/07/2024,1:06:27 pm,"""CNR8715264""",Cancelled by Customer,"""CID8960211""",Auto,Indirapuram,Karol Bagh,11.3,,1,Driver is not moving towards pickup location,,null,,null,,,,,null,D076
08/01/2024,9:50:27 pm,"""CNR9935747""",No Driver Found,"""CID6375103""",Go Mini,Pragati Maidan,Gwal Pahari,,,,null,,null,,null,,,,,null,D091
02/10/2024,8:48:26 am,"""CNR8685135""",Completed,"""CID2643458""",Auto,Panipat,Narsinghpur,7.1,31.9,,null,,null,,null,55,15.62,4.4,4.2,Cash,D073
24/05/2024,5:28:54 pm,"""CNR4974285""",Completed,"""CID2169140""",Go Mini,Paharganj,Rajiv Chowk,5.1,34.8,,null,,null,,null,236,9.18,3.8,4.9,UPI,D087
14/03/2024,1:09:52 pm,"""CNR7308560""",Cancelled by Driver,"""CID9045762""",Go Mini,Cyber Hub,Inderlok,5.8,,,null,1,More than permitted people in there,,null,,,,,null,D089
20/01/2024,6:14:56 pm,"""CNR7351111""",Incomplete,"""CID9729883""",Go Sedan,Dilshad Garden,Ashram,8.1,17.8,,null,,null,1,Vehicle Breakdown,147,4.99,,,UPI,D030
03/10/2024,9:11:09 am,"""CNR6977914""",Completed,"""CID9574283""",Uber XL,Barakhamba Road,Vaishali,10.9,20.8,,null,,null,,null,351,44.94,5,4.4,Cash,D119
29/05/2024,6:45:01 pm,"""CNR3025545""",Cancelled by Driver,"""CID3749271""",Auto,Pulbangash,Maidan Garhi,3.1,,,null,1,Customer related issue,,null,,,,,null,D081
28/06/2024,3:19:20 pm,"""CNR1878243""",Completed,"""CID3914821""",Auto,Meerut,Punjabi Bagh,3.4,40.3,,null,,null,,null,153,17.72,4.1,4.3,Cash,D082
10/06/2024,10:32:09 pm,"""CNR2811416""",Completed,"""CID3489874""",Go Mini,Saket A Block,Ghaziabad,13.5,22.1,,null,,null,,null,458,8.14,3.3,4.3,UPI,D071
26/03/2024,3:41:52 am,"""CNR5002456""",Cancelled by Driver,"""CID2958474""",Go Mini,Chandni Chowk,Noida Extension,11.2,,,null,1,The customer was coughing/sick,,null,,,,,null,D075
27/06/2024,8:21:07 am,"""CNR3147660""",Cancelled by Driver,"""CID4161249""",Auto,Chandni Chowk,Hauz Khas,6.3,,,null,1,More than permitted people in there,,null,,,,,null,D068
25/02/2024,7:32:05 pm,"""CNR2412286""",Cancelled by Customer,"""CID1349136""",Go Sedan,Greater Noida,Udyog Vihar,13.9,,1,Wrong Address,,null,,null,,,,,null,D016
29/03/2024,10:52:34 am,"""CNR3807454""",Completed,"""CID3957434""",eBike,Greater Noida,Ashok Park Main,6.2,33.9,,null,,null,,null,216,34.42,3.1,4.9,UPI,D110
05/04/2024,10:17:20 pm,"""CNR9517668""",No Driver Found,"""CID1867642""",Go Mini,New Colony,Botanical Garden,,,,null,,null,,null,,,,,null,D081
10/01/2024,8:08:29 pm,"""CNR2193483""",Completed,"""CID5673861""",Go Sedan,Subhash Chowk,Sohna Road,7.6,44.8,,null,,null,,null,405,19.11,3.6,4.3,Debit Card,D015
10/10/2024,11:54:40 pm,"""CNR6361535""",Cancelled by Customer,"""CID9286934""",Go Mini,Kaushambi,Khan Market,9.6,,1,Wrong Address,,null,,null,,,,,null,D074
06/10/2024,10:49:23 pm,"""CNR5695370""",Cancelled by Customer,"""CID6755589""",Go Mini,Narsinghpur,Vaishali,6.8,,1,Wrong Address,,null,,null,,,,,null,D074
21/12/2024,12:41:01 pm,"""CNR6409248""",Completed,"""CID9647825""",Go Mini,Saket,Narsinghpur,11.1,39.6,,null,,null,,null,97,8.69,3.2,4.1,Cash,D082
21/10/2024,8:33:04 am,"""CNR1196310""",Incomplete,"""CID1163068""",Go Sedan,Peeragarhi,Udyog Vihar,8.1,16.7,,null,,null,1,Other Issue,630,17.6,,,Cash,D038
04/06/2024,7:45:10 pm,"""CNR6740582""",Completed,"""CID3832892""",Bike,Bahadurgarh,Pitampura,6.3,35.3,,null,,null,,null,387,35.07,5,4.2,UPI,D096
17/09/2024,11:47:18 am,"""CNR6083410""",Completed,"""CID9355857""",Go Mini,Moolchand,Bhiwadi,3.3,21.7,,null,,null,,null,358,8.78,3.7,4.5,UPI,D075
10/11/2024,5:06:50 am,"""CNR7955907""",Incomplete,"""CID2029974""",Go Mini,Vasant Kunj,Pragati Maidan,7.3,27.3,,null,,null,1,Vehicle Breakdown,327,8.98,,,UPI,D083
07/06/2024,10:05:22 pm,"""CNR2111563""",Completed,"""CID2449130""",Go Sedan,Narsinghpur,ITO,2.1,38.6,,null,,null,,null,784,45.62,4.4,4.7,UPI,D034
17/07/2024,4:20:40 pm,"""CNR4906527""",No Driver Found,"""CID6052473""",Auto,Pragati Maidan,Satguru Ram Singh Marg,,,,null,,null,,null,,,,,null,D081
17/11/2024,2:12:51 pm,"""CNR7390528""",Completed,"""CID5008221""",Go Sedan,Ardee City,Golf Course Road,8.6,16.6,,null,,null,,null,314,31.91,4.3,4.3,Cash,D004
08/02/2024,1:25:23 pm,"""CNR8364035""",Completed,"""CID3533057""",Uber XL,Punjabi Bagh,New Colony,5,17.7,,null,,null,,null,802,12.66,4.2,4.6,Uber Wallet,D124
15/08/2024,5:15:40 pm,"""CNR7174639""",Completed,"""CID7557390""",Go Sedan,Kashmere Gate,Gwal Pahari,4,24.6,,null,,null,,null,746,35.3,3.9,3.9,Cash,D008
13/07/2024,9:09:22 am,"""CNR1560310""",Completed,"""CID5422444""",Go Mini,Vatika Chowk,Sadar Bazar Gurgaon,4.7,38.6,,null,,null,,null,605,23.92,4.5,5,UPI,D074
30/07/2024,2:25:06 pm,"""CNR3970240""",Cancelled by Driver,"""CID7374279""",Go Sedan,Netaji Subhash Place,Botanical Garden,11.1,,,null,1,More than permitted people in there,,null,,,,,null,D035
02/07/2024,9:45:20 am,"""CNR4382741""",Completed,"""CID3149458""",eBike,Ghaziabad,Sonipat,2.9,32.5,,null,,null,,null,1531,18.37,4.3,4.2,Uber Wallet,D105
06/05/2024,6:32:27 pm,"""CNR7797231""",Completed,"""CID3367527""",Go Sedan,Rohini West,Jor Bagh,6.6,19.6,,null,,null,,null,343,31.47,4.1,4.9,Debit Card,D030
16/11/2024,8:41:23 am,"""CNR6386320""",Cancelled by Customer,"""CID4239191""",Bike,AIIMS,Rajouri Garden,16.5,,1,Driver is not moving towards pickup location,,null,,null,,,,,null,D100
05/11/2024,7:08:44 am,"""CNR8619672""",Completed,"""CID7624742""",Bike,Panipat,Raj Nagar Extension,5,29.4,,null,,null,,null,76,27.43,4.4,4.8,UPI,D096
12/06/2024,8:08:25 pm,"""CNR1193379""",Cancelled by Driver,"""CID5222740""",eBike,Kadarpur,Dwarka Sector 21,11.8,,,null,1,Personal & Car related issues,,null,,,,,null,D101
15/04/2024,8:32:29 am,"""CNR5958696""",Completed,"""CID7514435""",Go Sedan,Madipur,Manesar,14.3,42.9,,null,,null,,null,213,29.03,4.8,4.8,Uber Wallet,D020
16/04/2024,3:59:50 pm,"""CNR8183883""",Completed,"""CID1604632""",Bike,Shastri Park,Ashok Park Main,11.8,26.5,,null,,null,,null,171,20.9,4.6,4.4,Cash,D106
09/04/2024,12:31:40 pm,"""CNR6271647""",Completed,"""CID5857943""",Go Mini,Dilshad Garden,IFFCO Chowk,2.6,43.9,,null,,null,,null,422,40.01,3.8,4.3,UPI,D071
08/11/2024,7:06:08 pm,"""CNR3368097""",Incomplete,"""CID5342876""",Go Mini,Cyber Hub,Noida Extension,6.8,23.8,,null,,null,1,Other Issue,119,8.06,,,Cash,D074
23/06/2024,3:51:05 pm,"""CNR2405692""",Completed,"""CID5235850""",Go Sedan,Lajpat Nagar,Lok Kalyan Marg,5,15.1,,null,,null,,null,659,30.08,4.4,3.6,Debit Card,D039
10/03/2024,10:50:44 pm,"""CNR4504689""",Incomplete,"""CID8860496""",Go Mini,Kashmere Gate ISBT,Nirman Vihar,8.3,20.2,,null,,null,1,Vehicle Breakdown,1247,11.31,,,Debit Card,D094
16/12/2024,7:52:11 pm,"""CNR4090518""",Cancelled by Driver,"""CID1745153""",Go Sedan,Ghitorni,Jahangirpuri,10.4,,,null,1,Personal & Car related issues,,null,,,,,null,D035
09/01/2024,10:02:19 pm,"""CNR3597186""",Completed,"""CID3819273""",Auto,Panipat,Tagore Garden,10.5,38.9,,null,,null,,null,279,43.33,3.8,4.9,UPI,D079
13/07/2024,8:22:49 pm,"""CNR2988566""",Completed,"""CID9899554""",Go Mini,Moolchand,Gurgaon Sector 56,11.5,22.5,,null,,null,,null,2908,23.65,4.2,5,Debit Card,D087
25/02/2024,9:57:03 pm,"""CNR8387259""",Incomplete,"""CID4297352""",Auto,AIIMS,Vasant Kunj,3.2,14.1,,null,,null,1,Vehicle Breakdown,447,12.81,,,Uber Wallet,D070
27/06/2024,2:08:25 pm,"""CNR2199158""",Completed,"""CID4756285""",Go Sedan,Mayur Vihar,Samaypur Badli,4.8,30.9,,null,,null,,null,726,40.97,4.1,4.9,Cash,D025
10/09/2024,9:02:27 pm,"""CNR2950889""",Completed,"""CID4523333""",Auto,Okhla,Shahdara,10.4,44.9,,null,,null,,null,54,23.39,4.4,4.7,Cash,D085
07/02/2024,6:21:36 pm,"""CNR8911870""",Completed,"""CID4250474""",Premier Sedan,Pulbangash,Karol Bagh,7.5,20.8,,null,,null,,null,321,46.44,4.4,3.2,Cash,D017
11/07/2024,8:03:54 am,"""CNR7798385""",Cancelled by Customer,"""CID2099999""",Go Mini,Paharganj,Barakhamba Road,15.9,,1,Change of plans,,null,,null,,,,,null,D068
02/08/2024,12:35:21 pm,"""CNR4758907""",Cancelled by Customer,"""CID5407822""",Bike,Sarojini Nagar,Noida Sector 62,7.3,,1,Driver asked to cancel,,null,,null,,,,,null,D101
30/08/2024,10:03:42 am,"""CNR6911961""",Incomplete,"""CID7777597""",Auto,Subhash Nagar,Narsinghpur,9.9,19.6,,null,,null,1,Customer Demand,874,3.25,,,Uber Wallet,D095
25/09/2024,12:30:43 am,"""CNR6601381""",Cancelled by Driver,"""CID5826087""",Uber XL,Raj Nagar Extension,Hero Honda Chowk,5.5,,,null,1,Personal & Car related issues,,null,,,,,null,D117
22/07/2024,6:26:59 pm,"""CNR4915259""",Completed,"""CID4919793""",Bike,Paschim Vihar,Kherki Daula Toll,7.5,21.3,,null,,null,,null,790,43.79,4.8,4.6,UPI,D113
31/03/2024,1:45:54 am,"""CNR2926411""",Cancelled by Driver,"""CID6427273""",Premier Sedan,Jor Bagh,New Delhi Railway Station,9.8,,,null,1,More than permitted people in there,,null,,,,,null,D034
19/05/2024,8:38:05 pm,"""CNR9738358""",Cancelled by Driver,"""CID6472958""",Premier Sedan,Hauz Rani,Yamuna Bank,8.7,,,null,1,Personal & Car related issues,,null,,,,,null,D023
18/10/2024,8:37:47 am,"""CNR5391386""",Completed,"""CID9881299""",Bike,Dilshad Garden,Faridabad Sector 15,14.8,27,,null,,null,,null,56,32.82,4.6,4.9,Credit Card,D102
22/04/2024,5:03:47 pm,"""CNR8622026""",Completed,"""CID4863126""",Bike,Karkarduma,Tagore Garden,10.3,29.2,,null,,null,,null,889,19.82,4.7,3.9,Debit Card,D113
04/11/2024,5:25:42 pm,"""CNR7540549""",Completed,"""CID9241944""",Auto,Faridabad Sector 15,Peeragarhi,4.1,37.8,,null,,null,,null,722,40,3.8,4.9,Cash,D081
03/09/2024,6:12:27 am,"""CNR5857020""",Completed,"""CID1401158""",Go Mini,Qutub Minar,Welcome,13.9,30.3,,null,,null,,null,175,40.66,4.1,4.5,UPI,D092
29/03/2024,6:15:30 am,"""CNR5942508""",Completed,"""CID5005415""",Go Mini,Sushant Lok,Civil Lines Gurgaon,7.9,16.3,,null,,null,,null,539,10.89,4.7,4.2,UPI,D093
02/01/2024,7:26:48 pm,"""CNR3628651""",Cancelled by Driver,"""CID6075253""",eBike,DLF City Court,Lok Kalyan Marg,4.1,,,null,1,The customer was coughing/sick,,null,,,,,null,D112
08/02/2024,6:25:56 am,"""CNR5382573""",No Driver Found,"""CID7132603""",eBike,Dwarka Sector 21,Rajiv Chowk,,,,null,,null,,null,,,,,null,D106
17/10/2024,3:10:08 pm,"""CNR9229961""",Completed,"""CID1690186""",Go Mini,Dwarka Sector 21,Govindpuri,11.8,43.6,,null,,null,,null,822,41.4,4.1,4.3,UPI,D069
04/06/2024,3:59:15 pm,"""CNR8921876""",Completed,"""CID8068764""",Bike,Gwal Pahari,Pitampura,7.2,32,,null,,null,,null,298,34.71,4.6,4.4,Credit Card,D115
20/06/2024,5:08:27 am,"""CNR1354470""",Completed,"""CID4531973""",Auto,Indirapuram,Chandni Chowk,2.1,41.8,,null,,null,,null,812,34.68,4.3,3.9,UPI,D083
02/03/2024,11:19:52 am,"""CNR4787896""",Completed,"""CID6467433""",Auto,Tughlakabad,New Colony,2.4,24.8,,null,,null,,null,761,26.32,4.2,4.3,UPI,D095
15/04/2024,7:54:40 pm,"""CNR5177584""",Cancelled by Customer,"""CID5247355""",eBike,Sarojini Nagar,RK Puram,11.5,,1,Change of plans,,null,,null,,,,,null,D098
26/04/2024,1:43:42 pm,"""CNR2878238""",Completed,"""CID2218993""",eBike,Vasant Kunj,Huda City Centre,11.8,32.1,,null,,null,,null,313,13.5,3.4,4.9,UPI,D111
18/03/2024,2:53:12 pm,"""CNR8890665""",No Driver Found,"""CID5429192""",Auto,Noida Extension,Okhla,,,,null,,null,,null,,,,,null,D081
22/03/2024,5:12:15 pm,"""CNR1524669""",Cancelled by Customer,"""CID9328632""",Uber XL,Okhla,INA Market,7.4,,1,Change of plans,,null,,null,,,,,null,D117
29/02/2024,5:17:23 pm,"""CNR1885399""",Completed,"""CID7934398""",Go Mini,Rajiv Chowk,Welcome,10.8,29.2,,null,,null,,null,217,11.82,3.9,3.3,Cash,D078
22/12/2024,7:11:32 am,"""CNR4501662""",Cancelled by Driver,"""CID2152677""",Bike,Noida Film City,Ghitorni,11.1,,,null,1,More than permitted people in there,,null,,,,,null,D105
25/02/2024,3:54:15 pm,"""CNR7595996""",Cancelled by Customer,"""CID4054315""",Go Mini,Vinobapuri,Mansarovar Park,8.7,,1,Wrong Address,,null,,null,,,,,null,D072
17/10/2024,4:50:37 pm,"""CNR7170245""",Completed,"""CID9437617""",Go Sedan,Civil Lines Gurgaon,Vatika Chowk,4.6,29.4,,null,,null,,null,811,12.7,4.2,4.2,UPI,D023
29/01/2024,6:23:01 pm,"""CNR5714550""",Completed,"""CID8197961""",Auto,Ghaziabad,Sohna Road,10.6,40.2,,null,,null,,null,438,25.71,4.2,4.6,Credit Card,D073
08/01/2024,7:01:09 pm,"""CNR3474101""",Incomplete,"""CID4158599""",Bike,Tilak Nagar,Botanical Garden,4.6,14,,null,,null,1,Vehicle Breakdown,682,1.24,,,Cash,D105
06/06/2024,3:39:39 pm,"""CNR5177240""",Completed,"""CID6440222""",Auto,Punjabi Bagh,Khan Market,10.5,28.7,,null,,null,,null,294,6.61,4.3,4.7,Credit Card,D087
20/01/2024,10:44:54 am,"""CNR4620177""",No Driver Found,"""CID1972533""",Go Sedan,Pragati Maidan,Manesar,,,,null,,null,,null,,,,,null,D006
05/08/2024,10:51:00 am,"""CNR8954114""",Completed,"""CID4264123""",Auto,Rohini West,Gurgaon Railway Station,5.2,36.9,,null,,null,,null,272,12.56,4.7,4.9,Cash,D082
26/03/2024,5:22:45 am,"""CNR1599721""",Incomplete,"""CID3810535""",Premier Sedan,Shastri Park,Tughlakabad,4,25.6,,null,,null,1,Other Issue,401,5.42,,,UPI,D015
01/09/2024,12:02:34 am,"""CNR2647125""",Incomplete,"""CID9641231""",Go Sedan,Delhi Gate,Saket,8.8,20.6,,null,,null,1,Vehicle Breakdown,114,8.12,,,UPI,D004
25/02/2024,10:23:31 am,"""CNR4236741""",Completed,"""CID3176600""",Premier Sedan,Model Town,Rithala,5.4,44.3,,null,,null,,null,173,2.73,5,4.9,UPI,D015
24/11/2024,8:30:49 pm,"""CNR7720053""",Completed,"""CID8466729""",Auto,Indraprastha,Shastri Nagar,6.7,44.8,,null,,null,,null,145,36,3.2,4.6,UPI,D082
29/07/2024,6:10:53 pm,"""CNR5478940""",Completed,"""CID1749983""",Go Mini,Delhi Gate,Greater Noida,4.5,40,,null,,null,,null,252,38.16,5,4.3,UPI,D086
10/07/2024,12:25:00 pm,"""CNR2883744""",Incomplete,"""CID4582446""",Go Mini,Paschim Vihar,Mandi House,2.9,28.2,,null,,null,1,Customer Demand,118,8.06,,,Debit Card,D088
05/01/2024,11:10:06 am,"""CNR8737998""",Completed,"""CID6183084""",Bike,IIT Delhi,Kherki Daula Toll,13.2,17,,null,,null,,null,74,4.15,4.1,4.2,Uber Wallet,D110
01/02/2024,2:56:25 pm,"""CNR2054702""",Completed,"""CID2980558""",eBike,Netaji Subhash Place,Gurgaon Sector 29,5.1,30.1,,null,,null,,null,944,16.7,4.6,4.3,UPI,D103
04/02/2024,10:50:49 pm,"""CNR1015058""",Completed,"""CID1066576""",Auto,Rohini East,Kaushambi,14.1,37.7,,null,,null,,null,758,18.83,4.3,4.2,Cash,D089
08/11/2024,3:33:29 pm,"""CNR9262720""",Completed,"""CID6906507""",Go Mini,Ashram,AIIMS,13.9,41.6,,null,,null,,null,57,49.95,4.4,4.7,Cash,D088
09/09/2024,6:09:57 pm,"""CNR3847275""",Completed,"""CID8460871""",Auto,Indirapuram,Indraprastha,5.7,38.5,,null,,null,,null,130,20.92,4.3,4.6,UPI,D076
16/12/2024,6:06:35 pm,"""CNR2741467""",Cancelled by Driver,"""CID5243272""",Premier Sedan,Sikanderpur,Kaushambi,10.7,,,null,1,More than permitted people in there,,null,,,,,null,D024
12/04/2024,10:04:09 pm,"""CNR6939092""",Cancelled by Driver,"""CID7646791""",Bike,Vinobapuri,Udyog Vihar,3.8,,,null,1,Customer related issue,,null,,,,,null,D111
11/08/2024,10:27:56 pm,"""CNR4976636""",Completed,"""CID6816039""",Premier Sedan,Khandsa,Karol Bagh,14,36.2,,null,,null,,null,795,19.56,3.9,4.2,UPI,D011
18/10/2024,7:26:47 am,"""CNR9553310""",Completed,"""CID7931768""",Bike,Hero Honda Chowk,Yamuna Bank,10.3,20.4,,null,,null,,null,304,41.14,4.7,3.9,Cash,D114
18/02/2024,5:51:23 am,"""CNR7410537""",Completed,"""CID7983370""",Go Mini,Pitampura,Ardee City,14.7,23.2,,null,,null,,null,147,2.84,3.7,4.9,Uber Wallet,D088
30/07/2024,3:12:27 pm,"""CNR6994684""",Cancelled by Driver,"""CID1555665""",Go Mini,Pragati Maidan,Vidhan Sabha,6.7,,,null,1,Customer related issue,,null,,,,,null,D095
16/02/2024,2:40:33 pm,"""CNR3762567""",Completed,"""CID3108623""",Auto,AIIMS,Paschim Vihar,4.8,28.4,,null,,null,,null,215,16.41,4.2,3.8,UPI,D085
09/11/2024,12:19:27 pm,"""CNR2538590""",Incomplete,"""CID9363567""",Auto,Basai Dhankot,Indirapuram,7,16.1,,null,,null,1,Other Issue,210,18.11,,,Credit Card,D075
16/01/2024,1:31:09 pm,"""CNR2613398""",Completed,"""CID2116488""",Bike,Uttam Nagar,Chanakyapuri,4.1,31.8,,null,,null,,null,315,33.14,3.7,4.3,Debit Card,D107
